date,season,league,home_team,away_team,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home_win,odds_draw,odds_away_win
2008-09-27,2008-2009,EPL,Everton,Liverpool,0,2,A,0.0,0.0,D,4.0,11.0,2.0,6.0,7.0,4.0,17.0,20.0,3.0,3.0,1.0,0.0,3.51,3.21,2.09
2008-09-27,2008-2009,EPL,Fulham,West Ham,1,2,A,0.0,2.0,A,18.0,16.0,6.0,10.0,2.0,4.0,15.0,13.0,4.0,1.0,1.0,0.0,2.27,3.23,3.06
2008-09-27,2008-2009,EPL,Man United,Bolton,2,0,H,0.0,0.0,D,31.0,10.0,24.0,5.0,16.0,4.0,8.0,10.0,0.0,3.0,0.0,0.0,1.21,5.61,13.98
2008-09-27,2008-2009,EPL,Middlesbrough,West Brom,0,1,A,0.0,0.0,D,22.0,14.0,13.0,9.0,11.0,8.0,14.0,13.0,2.0,4.0,0.0,0.0,1.74,3.41,4.78
2008-09-27,2008-2009,EPL,Newcastle,Blackburn,1,2,A,0.0,2.0,A,4.0,9.0,2.0,8.0,5.0,5.0,6.0,19.0,0.0,4.0,0.0,0.0,2.48,3.23,2.76
2008-09-27,2008-2009,EPL,Stoke,Chelsea,0,2,A,0.0,1.0,A,5.0,14.0,2.0,9.0,5.0,5.0,9.0,6.0,2.0,1.0,0.0,0.0,9.08,4.43,1.35
2008-09-27,2008-2009,LALIGA,Betis,Real Madrid,1,2,A,0.0,1.0,A,15.0,17.0,7.0,8.0,3.0,5.0,19.0,17.0,3.0,3.0,1.0,1.0,4.15,3.31,1.85
2008-09-27,2008-2009,LALIGA,Espanol,Barcelona,1,2,A,1.0,0.0,H,5.0,33.0,3.0,8.0,0.0,12.0,26.0,17.0,3.0,2.0,1.0,0.0,4.04,3.31,1.86
2008-09-27,2008-2009,LALIGA,Sp Gijon,Villarreal,0,1,A,0.0,0.0,D,15.0,8.0,6.0,4.0,9.0,6.0,25.0,23.0,5.0,2.0,0.0,0.0,5.17,3.52,1.63
2008-09-27,2008-2009,SERIEA,Fiorentina,Genoa,1,0,H,0.0,0.0,D,19.0,3.0,5.0,2.0,7.0,5.0,20.0,33.0,5.0,4.0,0.0,0.0,1.69,3.3,5.16
2008-09-27,2008-2009,SERIEA,Sampdoria,Juventus,0,0,D,0.0,0.0,D,13.0,10.0,3.0,2.0,11.0,2.0,13.0,24.0,2.0,2.0,0.0,0.0,3.3,3.02,2.2
2008-09-28,2008-2009,EPL,Portsmouth,Tottenham,2,0,H,1.0,0.0,H,8.0,15.0,6.0,8.0,3.0,6.0,18.0,13.0,4.0,3.0,1.0,0.0,2.42,3.22,2.85
2008-09-28,2008-2009,EPL,Wigan,Man City,2,1,H,2.0,1.0,H,9.0,11.0,4.0,6.0,5.0,3.0,12.0,21.0,3.0,4.0,0.0,0.0,3.02,3.25,2.29
2008-09-28,2008-2009,LALIGA,Almeria,Recreativo,1,0,H,0.0,0.0,D,10.0,5.0,4.0,1.0,12.0,1.0,27.0,18.0,1.0,1.0,0.0,3.0,1.79,3.34,4.36
2008-09-28,2008-2009,LALIGA,Ath Bilbao,Getafe,0,1,A,0.0,0.0,D,14.0,9.0,6.0,3.0,9.0,3.0,20.0,14.0,3.0,3.0,0.0,0.0,2.14,3.22,3.25
2008-09-28,2008-2009,LALIGA,Ath Madrid,Sevilla,0,1,A,0.0,1.0,A,18.0,10.0,1.0,1.0,8.0,4.0,23.0,22.0,3.0,5.0,0.0,0.0,2.08,3.25,3.38
2008-09-28,2008-2009,LALIGA,Malaga,Valladolid,2,1,H,1.0,0.0,H,12.0,15.0,4.0,3.0,5.0,3.0,21.0,19.0,3.0,3.0,0.0,0.0,2.43,3.18,2.76
2008-09-28,2008-2009,LALIGA,Numancia,Osasuna,0,0,D,0.0,0.0,D,4.0,8.0,0.0,1.0,6.0,3.0,19.0,20.0,2.0,3.0,1.0,0.0,2.33,3.19,2.9
2008-09-28,2008-2009,LALIGA,Santander,Mallorca,1,2,A,1.0,1.0,D,18.0,16.0,7.0,9.0,5.0,3.0,13.0,20.0,3.0,4.0,0.0,0.0,2.04,3.2,3.52
2008-09-28,2008-2009,LALIGA,Valencia,La Coruna,4,2,H,1.0,1.0,D,24.0,7.0,9.0,3.0,5.0,9.0,16.0,12.0,2.0,2.0,0.0,0.0,1.7,3.44,4.88
2008-09-28,2008-2009,SERIEA,Bologna,Napoli,0,1,A,0.0,0.0,D,10.0,4.0,1.0,1.0,5.0,3.0,4.0,12.0,1.0,0.0,0.0,0.0,2.52,2.95,2.83
2008-09-28,2008-2009,SERIEA,Catania,Chievo,1,0,H,1.0,0.0,H,18.0,16.0,3.0,7.0,3.0,5.0,19.0,12.0,3.0,0.0,0.0,1.0,1.98,3.0,4.02
2008-09-28,2008-2009,SERIEA,Lecce,Cagliari,2,0,H,1.0,0.0,H,14.0,16.0,5.0,5.0,0.0,9.0,14.0,18.0,3.0,2.0,0.0,0.0,2.03,2.98,3.84
2008-09-28,2008-2009,SERIEA,Milan,Inter,1,0,H,1.0,0.0,H,17.0,11.0,5.0,2.0,5.0,2.0,17.0,14.0,2.0,4.0,0.0,2.0,2.78,2.92,2.6
2008-09-28,2008-2009,SERIEA,Palermo,Reggina,1,0,H,0.0,0.0,D,8.0,3.0,1.0,1.0,5.0,3.0,22.0,23.0,1.0,3.0,0.0,0.0,1.59,3.4,6.01
2008-09-28,2008-2009,SERIEA,Roma,Atalanta,2,0,H,2.0,0.0,H,11.0,11.0,4.0,0.0,3.0,4.0,24.0,13.0,2.0,2.0,0.0,0.0,1.53,3.64,6.29
2008-09-28,2008-2009,SERIEA,Torino,Lazio,1,3,A,0.0,1.0,A,12.0,12.0,3.0,8.0,1.0,2.0,20.0,22.0,2.0,2.0,2.0,0.0,2.72,2.94,2.62
2008-09-28,2008-2009,SERIEA,Udinese,Siena,2,1,H,2.0,1.0,H,15.0,10.0,6.0,3.0,7.0,5.0,12.0,18.0,0.0,2.0,0.0,0.0,1.62,3.39,5.56
2008-10-04,2008-2009,EPL,Blackburn,Man United,0,2,A,0.0,1.0,A,6.0,18.0,3.0,9.0,3.0,4.0,11.0,8.0,2.0,1.0,0.0,0.0,6.01,3.61,1.59
2008-10-04,2008-2009,EPL,Sunderland,Arsenal,1,1,D,0.0,0.0,D,8.0,13.0,5.0,7.0,1.0,7.0,10.0,11.0,3.0,5.0,0.0,0.0,5.97,3.59,1.59
2008-10-04,2008-2009,EPL,West Brom,Fulham,1,0,H,0.0,0.0,D,13.0,14.0,8.0,5.0,8.0,6.0,10.0,13.0,2.0,1.0,0.0,0.0,2.23,3.22,3.16
2008-10-04,2008-2009,EPL,Wigan,Middlesbrough,0,1,A,0.0,0.0,D,21.0,6.0,9.0,2.0,8.0,2.0,10.0,13.0,3.0,0.0,0.0,0.0,2.04,3.26,3.58
2008-10-04,2008-2009,LALIGA,Barcelona,Ath Madrid,6,1,H,5.0,1.0,H,19.0,7.0,8.0,2.0,5.0,1.0,11.0,18.0,1.0,5.0,0.0,0.0,1.6,3.56,5.65
2008-10-04,2008-2009,LALIGA,Villarreal,Betis,2,1,H,0.0,1.0,A,13.0,17.0,4.0,7.0,6.0,7.0,16.0,26.0,5.0,5.0,0.0,0.0,1.55,3.59,6.07
2008-10-04,2008-2009,SERIEA,Inter,Bologna,2,1,H,1.0,0.0,H,22.0,12.0,11.0,4.0,11.0,5.0,15.0,12.0,2.0,2.0,0.0,0.0,1.2,5.72,13.6
2008-10-04,2008-2009,SERIEA,Lazio,Lecce,1,1,D,0.0,1.0,A,28.0,6.0,7.0,3.0,10.0,3.0,12.0,28.0,2.0,4.0,0.0,0.0,1.45,3.77,7.84
2008-10-05,2008-2009,EPL,Chelsea,Aston Villa,2,0,H,2.0,0.0,H,27.0,8.0,15.0,3.0,7.0,1.0,11.0,13.0,0.0,3.0,0.0,0.0,1.45,3.99,7.33
2008-10-05,2008-2009,EPL,Everton,Newcastle,2,2,D,2.0,1.0,H,13.0,11.0,5.0,9.0,3.0,5.0,18.0,15.0,1.0,3.0,0.0,0.0,1.74,3.42,4.8
2008-10-05,2008-2009,EPL,Man City,Liverpool,2,3,A,2.0,0.0,H,7.0,14.0,5.0,7.0,1.0,7.0,11.0,12.0,1.0,1.0,1.0,0.0,3.15,3.22,2.23
2008-10-05,2008-2009,EPL,Portsmouth,Stoke,2,1,H,1.0,0.0,H,17.0,8.0,11.0,5.0,2.0,5.0,7.0,15.0,0.0,3.0,0.0,0.0,1.63,3.48,5.74
2008-10-05,2008-2009,EPL,Tottenham,Hull,0,1,A,0.0,1.0,A,27.0,10.0,16.0,6.0,12.0,0.0,15.0,15.0,4.0,2.0,0.0,0.0,1.69,3.54,5.0
2008-10-05,2008-2009,EPL,West Ham,Bolton,1,3,A,0.0,2.0,A,13.0,12.0,5.0,6.0,7.0,7.0,15.0,8.0,4.0,3.0,0.0,0.0,1.78,3.35,4.7
2008-10-05,2008-2009,LALIGA,Getafe,Almeria,2,2,D,0.0,0.0,D,17.0,13.0,7.0,7.0,4.0,7.0,8.0,10.0,2.0,2.0,0.0,0.0,2.05,3.22,3.45
2008-10-05,2008-2009,LALIGA,La Coruna,Numancia,1,0,H,1.0,0.0,H,13.0,10.0,1.0,3.0,4.0,4.0,20.0,20.0,1.0,3.0,0.0,0.0,1.69,3.4,4.93
2008-10-05,2008-2009,LALIGA,Mallorca,Sp Gijon,0,2,A,0.0,1.0,A,27.0,8.0,9.0,3.0,8.0,3.0,15.0,20.0,1.0,3.0,0.0,0.0,1.59,3.52,5.72
2008-10-05,2008-2009,LALIGA,Osasuna,Santander,0,1,A,0.0,0.0,D,6.0,6.0,4.0,4.0,8.0,2.0,13.0,18.0,3.0,4.0,1.0,0.0,2.04,3.22,3.48
2008-10-05,2008-2009,LALIGA,Real Madrid,Espanol,2,2,D,2.0,2.0,D,24.0,10.0,6.0,4.0,0.0,1.0,19.0,10.0,3.0,1.0,0.0,0.0,1.3,4.84,9.2
2008-10-05,2008-2009,LALIGA,Recreativo,Malaga,0,4,A,0.0,2.0,A,11.0,13.0,2.0,8.0,6.0,5.0,23.0,18.0,2.0,1.0,0.0,0.0,2.08,3.2,3.4
2008-10-05,2008-2009,LALIGA,Sevilla,Ath Bilbao,4,0,H,2.0,0.0,H,13.0,4.0,9.0,1.0,5.0,7.0,3.0,4.0,2.0,4.0,0.0,0.0,1.43,4.03,7.19
2008-10-05,2008-2009,LALIGA,Valladolid,Valencia,0,1,A,0.0,0.0,D,19.0,8.0,4.0,2.0,10.0,1.0,18.0,18.0,1.0,4.0,0.0,0.0,3.24,3.24,2.14
2008-10-05,2008-2009,SERIEA,Atalanta,Sampdoria,4,2,H,2.0,1.0,H,20.0,4.0,11.0,3.0,5.0,2.0,13.0,25.0,3.0,3.0,0.0,2.0,2.37,2.92,3.09
2008-10-05,2008-2009,SERIEA,Cagliari,Milan,0,0,D,0.0,0.0,D,12.0,15.0,4.0,4.0,5.0,5.0,28.0,16.0,3.0,3.0,0.0,0.0,7.35,3.78,1.46
2008-10-05,2008-2009,SERIEA,Chievo,Fiorentina,0,2,A,0.0,1.0,A,11.0,12.0,3.0,8.0,5.0,4.0,20.0,16.0,3.0,2.0,1.0,0.0,3.11,2.97,2.34
2008-10-05,2008-2009,SERIEA,Genoa,Napoli,3,2,H,1.0,1.0,D,8.0,13.0,5.0,6.0,9.0,3.0,21.0,22.0,1.0,2.0,2.0,0.0,2.18,2.98,3.42
2008-10-05,2008-2009,SERIEA,Juventus,Palermo,1,2,A,1.0,1.0,D,11.0,13.0,3.0,4.0,2.0,3.0,13.0,31.0,2.0,2.0,1.0,0.0,1.51,3.61,6.85
2008-10-05,2008-2009,SERIEA,Reggina,Catania,1,1,D,0.0,0.0,D,36.0,12.0,7.0,2.0,18.0,5.0,18.0,23.0,2.0,3.0,0.0,1.0,2.4,2.91,3.06
2008-10-05,2008-2009,SERIEA,Siena,Roma,1,0,H,1.0,0.0,H,11.0,16.0,3.0,6.0,3.0,4.0,16.0,13.0,3.0,1.0,0.0,2.0,3.81,3.13,1.98
2008-10-05,2008-2009,SERIEA,Udinese,Torino,2,0,H,1.0,0.0,H,11.0,6.0,2.0,3.0,3.0,4.0,14.0,20.0,2.0,4.0,0.0,0.0,1.65,3.32,5.6
2008-10-18,2008-2009,EPL,Arsenal,Everton,3,1,H,0.0,1.0,A,22.0,7.0,14.0,3.0,7.0,4.0,8.0,13.0,2.0,4.0,0.0,0.0,1.37,4.33,8.88
2008-10-18,2008-2009,EPL,Aston Villa,Portsmouth,0,0,D,0.0,0.0,D,10.0,8.0,3.0,3.0,11.0,2.0,18.0,19.0,1.0,3.0,0.0,1.0,1.8,3.34,4.53
2008-10-18,2008-2009,EPL,Bolton,Blackburn,0,0,D,0.0,0.0,D,10.0,8.0,4.0,1.0,11.0,8.0,16.0,12.0,1.0,3.0,0.0,0.0,2.37,3.21,2.92
2008-10-18,2008-2009,EPL,Fulham,Sunderland,0,0,D,0.0,0.0,D,13.0,14.0,9.0,7.0,8.0,5.0,12.0,8.0,1.0,1.0,0.0,0.0,2.22,3.22,3.18
2008-10-18,2008-2009,EPL,Liverpool,Wigan,3,2,H,1.0,2.0,A,17.0,7.0,7.0,4.0,5.0,2.0,10.0,13.0,1.0,1.0,0.0,1.0,1.36,4.38,9.31
2008-10-18,2008-2009,EPL,Man United,West Brom,4,0,H,0.0,0.0,D,18.0,6.0,14.0,2.0,15.0,1.0,11.0,14.0,0.0,1.0,0.0,0.0,1.19,5.99,15.22
2008-10-18,2008-2009,EPL,Middlesbrough,Chelsea,0,5,A,0.0,1.0,A,7.0,21.0,4.0,14.0,5.0,7.0,13.0,9.0,2.0,0.0,0.0,0.0,6.18,3.61,1.58
2008-10-18,2008-2009,LALIGA,Ath Madrid,Real Madrid,1,2,A,0.0,1.0,A,20.0,20.0,6.0,11.0,10.0,4.0,18.0,14.0,5.0,2.0,1.0,1.0,2.88,3.22,2.35
2008-10-18,2008-2009,LALIGA,Espanol,Villarreal,0,0,D,0.0,0.0,D,8.0,14.0,3.0,2.0,4.0,7.0,15.0,9.0,3.0,2.0,0.0,0.0,2.75,3.21,2.44
2008-10-18,2008-2009,SERIEA,Fiorentina,Reggina,3,0,H,1.0,0.0,H,28.0,9.0,9.0,1.0,13.0,4.0,28.0,17.0,1.0,1.0,0.0,1.0,1.43,3.8,8.19
2008-10-18,2008-2009,SERIEA,Napoli,Juventus,2,1,H,0.0,0.0,D,12.0,12.0,5.0,5.0,2.0,4.0,17.0,24.0,3.0,4.0,0.0,0.0,2.48,2.99,2.87
2008-10-19,2008-2009,EPL,Hull,West Ham,1,0,H,0.0,0.0,D,12.0,14.0,4.0,5.0,3.0,5.0,11.0,11.0,2.0,1.0,0.0,0.0,2.4,3.22,2.89
2008-10-19,2008-2009,EPL,Stoke,Tottenham,2,1,H,1.0,1.0,D,7.0,11.0,3.0,6.0,6.0,1.0,12.0,12.0,1.0,2.0,0.0,2.0,3.18,3.26,2.21
2008-10-19,2008-2009,LALIGA,Almeria,Sevilla,0,1,A,0.0,0.0,D,13.0,10.0,5.0,3.0,0.0,4.0,15.0,17.0,1.0,3.0,0.0,0.0,2.63,3.18,2.58
2008-10-19,2008-2009,LALIGA,Ath Bilbao,Barcelona,0,1,A,0.0,0.0,D,9.0,14.0,3.0,3.0,7.0,5.0,17.0,19.0,3.0,3.0,0.0,0.0,5.93,3.66,1.56
2008-10-19,2008-2009,LALIGA,Betis,Mallorca,3,0,H,2.0,0.0,H,17.0,15.0,6.0,4.0,5.0,3.0,12.0,15.0,2.0,3.0,0.0,0.0,2.0,3.26,3.58
2008-10-19,2008-2009,LALIGA,Malaga,Getafe,2,1,H,2.0,1.0,H,15.0,11.0,5.0,7.0,4.0,3.0,21.0,19.0,3.0,4.0,0.0,0.0,2.44,3.16,2.78
2008-10-19,2008-2009,LALIGA,Santander,La Coruna,0,0,D,0.0,0.0,D,14.0,7.0,1.0,2.0,7.0,2.0,19.0,20.0,2.0,2.0,1.0,0.0,2.14,3.19,3.29
2008-10-19,2008-2009,LALIGA,Sp Gijon,Osasuna,2,1,H,2.0,1.0,H,8.0,8.0,3.0,3.0,3.0,3.0,27.0,20.0,7.0,2.0,0.0,1.0,2.6,3.16,2.58
2008-10-19,2008-2009,LALIGA,Valencia,Numancia,4,0,H,1.0,0.0,H,18.0,11.0,7.0,5.0,6.0,7.0,14.0,10.0,0.0,0.0,0.0,0.0,1.32,4.53,9.59
2008-10-19,2008-2009,LALIGA,Valladolid,Recreativo,1,1,D,0.0,1.0,A,10.0,12.0,6.0,4.0,3.0,3.0,10.0,10.0,1.0,2.0,0.0,0.0,1.8,3.32,4.37
2008-10-19,2008-2009,SERIEA,Bologna,Lazio,3,1,H,3.0,0.0,H,4.0,11.0,3.0,5.0,5.0,7.0,27.0,14.0,4.0,4.0,0.0,0.0,3.39,3.02,2.17
2008-10-19,2008-2009,SERIEA,Catania,Palermo,2,0,H,0.0,0.0,D,18.0,16.0,4.0,3.0,3.0,7.0,19.0,13.0,0.0,1.0,0.0,1.0,2.46,2.91,2.97
2008-10-19,2008-2009,SERIEA,Chievo,Atalanta,1,1,D,1.0,0.0,H,14.0,11.0,4.0,4.0,13.0,7.0,14.0,11.0,1.0,1.0,0.0,0.0,2.39,2.91,3.07
2008-10-19,2008-2009,SERIEA,Genoa,Siena,1,0,H,1.0,0.0,H,12.0,5.0,6.0,1.0,5.0,6.0,24.0,16.0,1.0,2.0,0.0,0.0,1.81,3.08,4.73
2008-10-19,2008-2009,SERIEA,Lecce,Udinese,2,2,D,1.0,0.0,H,7.0,22.0,2.0,8.0,5.0,4.0,24.0,21.0,4.0,3.0,0.0,0.0,2.82,2.99,2.51
2008-10-19,2008-2009,SERIEA,Milan,Sampdoria,3,0,H,0.0,0.0,D,16.0,9.0,6.0,3.0,6.0,4.0,26.0,16.0,2.0,1.0,0.0,1.0,1.41,3.89,8.39
2008-10-19,2008-2009,SERIEA,Roma,Inter,0,4,A,0.0,1.0,A,26.0,18.0,7.0,9.0,9.0,10.0,13.0,17.0,1.0,1.0,0.0,0.0,3.11,2.98,2.34
2008-10-19,2008-2009,SERIEA,Torino,Cagliari,0,1,A,0.0,0.0,D,9.0,4.0,5.0,1.0,6.0,6.0,17.0,14.0,2.0,3.0,0.0,0.0,1.82,3.12,4.64
2008-10-20,2008-2009,EPL,Newcastle,Man City,2,2,D,1.0,1.0,D,6.0,20.0,2.0,8.0,5.0,10.0,15.0,15.0,0.0,2.0,1.0,0.0,2.93,3.23,2.37
2008-10-25,2008-2009,EPL,Blackburn,Middlesbrough,1,1,D,0.0,0.0,D,13.0,5.0,5.0,2.0,9.0,2.0,17.0,11.0,3.0,1.0,0.0,0.0,2.05,3.24,3.68
2008-10-25,2008-2009,EPL,Everton,Man United,1,1,D,0.0,1.0,A,13.0,18.0,9.0,14.0,5.0,9.0,17.0,11.0,3.0,3.0,0.0,0.0,6.91,3.79,1.52
2008-10-25,2008-2009,EPL,Sunderland,Newcastle,2,1,H,1.0,1.0,D,14.0,10.0,3.0,5.0,2.0,4.0,11.0,11.0,1.0,2.0,0.0,0.0,2.17,3.24,3.33
2008-10-25,2008-2009,EPL,West Brom,Hull,0,3,A,0.0,0.0,D,24.0,16.0,16.0,10.0,14.0,5.0,12.0,13.0,1.0,2.0,0.0,0.0,2.24,3.24,3.18
2008-10-25,2008-2009,LALIGA,Barcelona,Almeria,5,0,H,5.0,0.0,H,13.0,6.0,9.0,2.0,6.0,6.0,13.0,15.0,0.0,3.0,0.0,1.0,1.24,5.41,11.97
2008-10-25,2008-2009,LALIGA,Osasuna,Betis,0,2,A,0.0,0.0,D,13.0,17.0,6.0,5.0,1.0,5.0,11.0,10.0,1.0,0.0,0.0,0.0,2.28,3.16,3.07
2008-10-25,2008-2009,SERIEA,Juventus,Torino,1,0,H,0.0,0.0,D,11.0,9.0,5.0,0.0,7.0,5.0,19.0,25.0,2.0,3.0,0.0,0.0,1.54,3.58,6.54
2008-10-25,2008-2009,SERIEA,Siena,Catania,1,1,D,0.0,0.0,D,28.0,4.0,11.0,2.0,14.0,2.0,11.0,16.0,2.0,1.0,0.0,0.0,2.23,2.91,3.44
2008-10-26,2008-2009,EPL,Chelsea,Liverpool,0,1,A,0.0,1.0,A,14.0,8.0,5.0,3.0,4.0,2.0,17.0,13.0,3.0,3.0,0.0,0.0,1.92,3.21,4.25
2008-10-26,2008-2009,EPL,Man City,Stoke,3,0,H,1.0,0.0,H,18.0,9.0,12.0,6.0,6.0,8.0,12.0,16.0,1.0,0.0,0.0,0.0,1.46,4.05,7.2
2008-10-26,2008-2009,EPL,Portsmouth,Fulham,1,1,D,0.0,0.0,D,21.0,9.0,12.0,5.0,8.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,1.78,3.37,4.72
2008-10-26,2008-2009,EPL,Tottenham,Bolton,2,0,H,1.0,0.0,H,19.0,10.0,9.0,3.0,3.0,4.0,9.0,16.0,0.0,3.0,0.0,1.0,1.98,3.32,3.79
2008-10-26,2008-2009,EPL,West Ham,Arsenal,0,2,A,0.0,0.0,D,7.0,20.0,3.0,10.0,4.0,9.0,13.0,9.0,2.0,3.0,1.0,0.0,5.82,3.61,1.61
2008-10-26,2008-2009,EPL,Wigan,Aston Villa,0,4,A,0.0,1.0,A,17.0,9.0,5.0,7.0,9.0,4.0,14.0,8.0,1.0,2.0,0.0,0.0,2.53,3.24,2.71
2008-10-26,2008-2009,LALIGA,Getafe,Valladolid,1,0,H,1.0,0.0,H,14.0,11.0,6.0,0.0,6.0,4.0,15.0,22.0,2.0,3.0,0.0,0.0,1.91,3.27,3.93
2008-10-26,2008-2009,LALIGA,La Coruna,Sp Gijon,0,3,A,0.0,2.0,A,18.0,14.0,5.0,8.0,10.0,3.0,9.0,14.0,2.0,3.0,1.0,0.0,1.71,3.38,4.88
2008-10-26,2008-2009,LALIGA,Mallorca,Espanol,3,0,H,0.0,0.0,D,13.0,9.0,6.0,3.0,9.0,0.0,22.0,15.0,3.0,2.0,0.0,0.0,2.33,3.18,2.95
2008-10-26,2008-2009,LALIGA,Numancia,Santander,2,1,H,1.0,0.0,H,9.0,16.0,3.0,2.0,4.0,6.0,24.0,15.0,3.0,3.0,0.0,0.0,2.47,3.15,2.76
2008-10-26,2008-2009,LALIGA,Real Madrid,Ath Bilbao,3,2,H,2.0,2.0,D,20.0,15.0,6.0,5.0,7.0,6.0,15.0,16.0,4.0,3.0,0.0,1.0,1.26,5.2,11.0
2008-10-26,2008-2009,LALIGA,Recreativo,Valencia,1,1,D,0.0,0.0,D,6.0,14.0,3.0,6.0,3.0,5.0,20.0,11.0,4.0,2.0,0.0,0.0,4.01,3.33,1.87
2008-10-26,2008-2009,LALIGA,Sevilla,Malaga,0,1,A,0.0,1.0,A,10.0,8.0,3.0,6.0,7.0,3.0,18.0,19.0,3.0,2.0,1.0,0.0,1.33,4.66,8.71
2008-10-26,2008-2009,LALIGA,Villarreal,Ath Madrid,4,4,D,0.0,2.0,A,23.0,8.0,14.0,5.0,10.0,3.0,13.0,19.0,2.0,2.0,0.0,1.0,2.02,3.29,3.58
2008-10-26,2008-2009,SERIEA,Atalanta,Milan,0,1,A,0.0,0.0,D,14.0,6.0,6.0,1.0,2.0,0.0,21.0,26.0,3.0,4.0,0.0,0.0,4.52,3.2,1.82
2008-10-26,2008-2009,SERIEA,Cagliari,Chievo,2,0,H,1.0,0.0,H,6.0,4.0,4.0,0.0,5.0,4.0,24.0,21.0,3.0,4.0,0.0,0.0,2.1,2.92,3.75
2008-10-26,2008-2009,SERIEA,Inter,Genoa,0,0,D,0.0,0.0,D,15.0,12.0,2.0,5.0,6.0,2.0,16.0,17.0,4.0,3.0,0.0,1.0,1.3,4.61,10.15
2008-10-26,2008-2009,SERIEA,Lazio,Napoli,0,1,A,0.0,0.0,D,18.0,8.0,5.0,2.0,4.0,4.0,26.0,14.0,4.0,1.0,0.0,0.0,2.12,3.0,3.58
2008-10-26,2008-2009,SERIEA,Palermo,Fiorentina,1,3,A,0.0,2.0,A,17.0,18.0,7.0,5.0,6.0,7.0,6.0,19.0,2.0,1.0,0.0,0.0,2.43,2.94,3.01
2008-10-26,2008-2009,SERIEA,Reggina,Lecce,2,0,H,0.0,0.0,D,14.0,12.0,3.0,3.0,8.0,4.0,17.0,27.0,2.0,3.0,0.0,0.0,2.2,2.94,3.46
2008-10-26,2008-2009,SERIEA,Sampdoria,Bologna,2,0,H,0.0,0.0,D,22.0,6.0,9.0,3.0,9.0,6.0,19.0,21.0,2.0,2.0,0.0,0.0,1.71,3.24,5.26
2008-10-26,2008-2009,SERIEA,Udinese,Roma,3,1,H,2.0,0.0,H,12.0,24.0,7.0,8.0,2.0,9.0,25.0,13.0,4.0,4.0,0.0,0.0,2.44,2.98,2.94
2008-10-28,2008-2009,EPL,Newcastle,West Brom,2,1,H,2.0,0.0,H,10.0,14.0,5.0,4.0,7.0,8.0,13.0,11.0,0.0,4.0,0.0,0.0,1.85,3.36,4.23
2008-10-29,2008-2009,EPL,Arsenal,Tottenham,4,4,D,1.0,1.0,D,20.0,9.0,12.0,6.0,9.0,1.0,8.0,17.0,1.0,4.0,0.0,0.0,1.42,4.15,7.6
2008-10-29,2008-2009,EPL,Aston Villa,Blackburn,3,2,H,1.0,1.0,D,8.0,11.0,4.0,5.0,4.0,5.0,5.0,17.0,0.0,1.0,0.0,0.0,1.67,3.5,5.25
2008-10-29,2008-2009,EPL,Bolton,Everton,0,1,A,0.0,0.0,D,18.0,11.0,12.0,7.0,5.0,3.0,17.0,12.0,1.0,2.0,0.0,0.0,2.51,3.23,2.71
2008-10-29,2008-2009,EPL,Fulham,Wigan,2,0,H,1.0,0.0,H,7.0,5.0,2.0,2.0,2.0,2.0,9.0,14.0,0.0,2.0,0.0,0.0,2.3,3.24,3.0
2008-10-29,2008-2009,EPL,Hull,Chelsea,0,3,A,0.0,1.0,A,10.0,27.0,5.0,11.0,5.0,5.0,11.0,13.0,0.0,2.0,0.0,0.0,7.36,4.07,1.44
2008-10-29,2008-2009,EPL,Liverpool,Portsmouth,1,0,H,0.0,0.0,D,21.0,4.0,10.0,1.0,7.0,1.0,13.0,12.0,0.0,3.0,0.0,0.0,1.35,4.42,9.16
2008-10-29,2008-2009,EPL,Man United,West Ham,2,0,H,2.0,0.0,H,21.0,4.0,12.0,1.0,3.0,1.0,10.0,9.0,1.0,2.0,0.0,0.0,1.2,5.82,14.27
2008-10-29,2008-2009,EPL,Middlesbrough,Man City,2,0,H,0.0,0.0,D,5.0,13.0,3.0,8.0,3.0,3.0,10.0,15.0,1.0,3.0,0.0,0.0,2.73,3.24,2.47
2008-10-29,2008-2009,EPL,Stoke,Sunderland,1,0,H,0.0,0.0,D,9.0,9.0,6.0,4.0,4.0,4.0,10.0,8.0,2.0,1.0,0.0,0.0,2.55,3.23,2.67
2008-10-29,2008-2009,SERIEA,Bologna,Juventus,1,2,A,0.0,1.0,A,6.0,13.0,2.0,4.0,4.0,8.0,18.0,24.0,3.0,1.0,0.0,0.0,4.27,3.14,1.87
2008-10-29,2008-2009,SERIEA,Catania,Udinese,0,2,A,0.0,1.0,A,23.0,13.0,6.0,6.0,2.0,1.0,20.0,21.0,2.0,4.0,0.0,0.0,2.56,2.91,2.82
2008-10-29,2008-2009,SERIEA,Chievo,Lazio,1,2,A,1.0,1.0,D,9.0,11.0,4.0,2.0,6.0,6.0,21.0,16.0,3.0,2.0,0.0,0.0,3.1,2.97,2.32
